name,description,link,created_time,available_albums,tags,albums,available_album_name,available_album_description,album_name,album_description,uri,url_source
DFA First Edition – Timelapse,,https://vimeo.com/215696781/4d7d6c2223,2017-05-02T16:56:03+00:00,8,,0,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",[],[],/videos/215696781,https://player.vimeo.com/progressive_redirect/download/215696781/container/4e936e3c-64ca-4b36-86b6-f884b46cc87f/0f5dc483/dfa_first_edition_%E2%80%93_timelapse%20%28Original%29.mp4?expires=1703265079&loc=external&oauth2_token_id=1753668412&signature=3ff0a8c4df5ee73f0e48a4d2d9d7a713d40814cae8b0091075b8556f5a890a58,https://drive.google.com/file/d/1eJqRbUkcT1gPHQGLswkW2VJREL2-6goD/view?usp=drive_link
Climate Change Reimagined – Museum of the Future 2017 [Walkthrough],"Climate Change Reimagined marked the fourth year that Tellart, in partnership with the Dubai Future Foundation, opened a major exhibition at the annual World Government Summit in Dubai. This edition addressed growing concerns over the inevitability of climate change.",https://vimeo.com/tellart/motf17walkthrough,2017-04-10T10:13:14+00:00,8,,0,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",[],[],/videos/212559354,https://player.vimeo.com/progressive_redirect/download/212559354/container/868a4143-594f-499c-88e2-f84b7ad68550/83000abe/climate_change_reimagined_%E2%80%93_museum_of_the_future_2017_%5Bwalkthrough%5D%20%28Original%29.mp4?expires=1703266035&loc=external&oauth2_token_id=1753668412&signature=1aada986e2dac7df93a2ef8ad0bd1b5dff810675f7ae33b073088ff48eb3f420,https://drive.google.com/file/d/1tduu2tsQ0ySfoNuQzzQEiJTvTFoeCch0/view?usp=drive_link
Toyota Concept-i,Banner video for Tellart.com Project,https://vimeo.com/211694214,2017-04-05T15:38:45+00:00,8,,0,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",[],[],/videos/211694214,https://player.vimeo.com/progressive_redirect/download/211694214/container/d9ca3e60-7bb0-46d1-8e39-2b129871cc12/282cb784/toyota_concept-i%20%28Original%29.mp4?expires=1703269023&loc=external&oauth2_token_id=1753668412&signature=a9b6a540f98bfa61e59554cb375be84c82b0827377bf2bef6f2c162521813fc4,https://drive.google.com/file/d/1_Q1DExu5_cKN2j3eV-I8Hn4e9mwYc6cG/view?usp=drive_link
Climate Change Reimagined – Museum of the Future 2017,"Climate Change Reimagined marked the fourth year that Tellart, in partnership with the Dubai Future Foundation, opened a major exhibition at the annual World Government Summit in Dubai. This edition addressed growing concerns over the inevitability of climate change.

Follow Tellart on:

instagram.com/tellart/
twitter.com/tellart
facebook.com/tellart
linkedin.com/company/tellart",https://vimeo.com/tellart/motf17,2017-03-29T20:55:36+00:00,8,,0,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",[],[],/videos/210671308,https://player.vimeo.com/progressive_redirect/download/210671308/container/efb34395-bb2b-47ea-a7af-00d4aa995c5b/3e90faf3/climate_change_reimagined_%E2%80%93_museum_of_the_future_2017%20%28Original%29.mp4?expires=1703269165&loc=external&oauth2_token_id=1753668412&signature=c06d5061d5918417d5fd8289f451ca81b1247ecbfe40d570560ab0b4612d7e9b,https://drive.google.com/file/d/1I0d9gwZnteYI3lMrCgStEWVw-Dk2O0YY/view?usp=drive_link
Climate Change Reimagined – Museum of the Future 2017 [360],,https://vimeo.com/209443078,2017-03-21T19:25:49+00:00,8,,0,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",[],[],/videos/209443078,https://player.vimeo.com/progressive_redirect/download/209443078/container/36d33b36-3ecc-4377-8a30-b740fca38247/484ad0a6/climate_change_reimagined_%E2%80%93_museum_of_the_future_2017_%5B360%5D%20%28Original%29.mp4?expires=1703270357&loc=external&oauth2_token_id=1753668412&signature=42dac9e4d4f94970804c4b6e17b9e1f6987cdc847caec35944f808b6aa11dc90,https://drive.google.com/file/d/1k2pzZa7bu3tSsG5z_c8dVJe8yNHC6Exz/view?usp=drive_link
The “City Kit” Sales Centre – Climate Change Reimagined – Museum of the Future 2017,"Research suggests that over 375 million people will be displaced because of rising sea levels if global temperatures continue to rise. In the final exhibit, the City Kit Sales Centre introduced the idea of self-building infrastructure solutions that help provide shelter wherever it's needed. Using biotechnology and robotics these kits could grow self-sufficient cities in a matter of weeks.",https://vimeo.com/209425310,2017-03-21T17:40:51+00:00,8,,0,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",[],[],/videos/209425310,https://player.vimeo.com/progressive_redirect/download/209425310/container/e6109383-1e9e-4013-9be2-fa88d2c32ffa/6700d984/the_%E2%80%9Ccity_kit%E2%80%9D_sales_centre_%E2%80%93_climate_change_reimagined_%E2%80%93_museum_of_the_future_2017%20%28Original%29.mp4?expires=1703276051&loc=external&oauth2_token_id=1753668412&signature=97d23b602acfa802f491b6732b82398721f460c0d41deca6f89139641ccd4d08,https://drive.google.com/file/d/1rYNJ9PDieSjrwmZ4Ek36UrzP_01PiBP2/view?usp=drive_link
The “AutoFarm” – Climate Change Reimagined – Museum of the Future 2017,"The “AutoFarm” is an automated food production factory that can grow fresh food indoors for an entire neighborhood. The farm showed plants, fish and even insects being grown with incredible efficiency.",https://vimeo.com/209425164,2017-03-21T17:40:00+00:00,8,,0,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",[],[],/videos/209425164,https://player.vimeo.com/progressive_redirect/download/209425164/container/f67c7ce9-8274-49dd-b9e8-fde32a6b7af0/a7420381/the_%E2%80%9Cautofarm%E2%80%9D_%E2%80%93_climate_change_reimagined_%E2%80%93_museum_of_the_future_2017%20%28Original%29.mp4?expires=1703276425&loc=external&oauth2_token_id=1753668412&signature=f49b6afe4c7e8a439cce5576ee008522dbdb89b4a68dbbc37d04daf1856a9468,https://drive.google.com/file/d/1xSKKW-md0Ri6kkuxEw7NCZGVZnZA_R5-/view?usp=drive_link
CAS 45sec,,https://vimeo.com/209250865/73cbd134a5,2017-03-20T17:51:15+00:00,8,,0,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",[],[],/videos/209250865,https://player.vimeo.com/progressive_redirect/download/209250865/container/1156aecb-410c-425e-87ba-2f2407f7873b/5108b441/cas_45sec%20%28Original%29.mp4?expires=1703288394&loc=external&oauth2_token_id=1753668412&signature=0a16968196be814d5b5281419c8f988c137977b250c211738d470b5404f7dcb8,https://drive.google.com/file/d/1_ux6qIxYBfshJEEDwSjg7sqqnSiA1YO0/view?usp=drive_link
Intro – Climate Change Reimagined – Museum of the Future 2017,"Welcome to Dubai 2050, a new era of resilience and sustainability in which Dubai's economy thrives.",https://vimeo.com/209190412,2017-03-20T11:24:33+00:00,8,,0,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",[],[],/videos/209190412,https://player.vimeo.com/progressive_redirect/download/209190412/container/79a77051-1031-4ca9-85f0-e6b526f0eef0/b606cbca/intro_%E2%80%93_climate_change_reimagined_%E2%80%93_museum_of_the_future_2017%20%28Original%29.mp4?expires=1703288586&loc=external&oauth2_token_id=1753668412&signature=0b43053fb92cb2279426f41ba6b90c18438b1fff09534f99bf4aa6ab8ab538dd,https://drive.google.com/file/d/1LpVneXDff32TZ6bTDhx9K_FozEoprUSb/view?usp=drive_link
Balance Table,,https://vimeo.com/208686289/617dc2c054,2017-03-16T16:22:27+00:00,8,"Balance, Collaboration, Design",0,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",[],[],/videos/208686289,https://player.vimeo.com/progressive_redirect/download/208686289/container/35782b0e-f7ac-4535-a0f6-c0887edd7b51/c08dfe6d/balance_table%20%28Original%29.mp4?expires=1703288933&loc=external&oauth2_token_id=1753668412&signature=37626240cda2826a05bd112bda4fb35cb18c2877740d11af0b76fa6087e96a0b,https://drive.google.com/file/d/1js1t7PYu9xez5zdnAp1NxmHD0_L9Rtbz/view?usp=drive_link
Tellart.com Intro Clip - GS17/16,,https://vimeo.com/208326962,2017-03-14T15:21:00+00:00,8,,1,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",['Tellart.com Web Content'],[None],/videos/208326962,https://player.vimeo.com/progressive_redirect/download/208326962/container/bb1660ad-19f4-4180-bd0b-2237a02b1a0c/023352a4/tellart.com_intro_clip_-_gs17_16%20%28Original%29.mp4?expires=1703289325&loc=external&oauth2_token_id=1753668412&signature=d4458cfec64e06b51143e2909c6bc24fc693ada927bc16ab822dd77c3779fcc4,https://drive.google.com/file/d/1CP0V7reNz9ESJpiFYzK_KyOA5qnhKwEv/view?usp=drive_link
Tellart.com Intro Clip - CAS,,https://vimeo.com/208325951,2017-03-14T15:15:01+00:00,8,,1,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",['Tellart.com Web Content'],[None],/videos/208325951,https://player.vimeo.com/progressive_redirect/download/208325951/container/d8079abd-5f53-4b5c-82b3-c7fac5d6192b/5fbbdf08/tellart.com_intro_clip_-_cas%20%28Original%29.mp4?expires=1703289685&loc=external&oauth2_token_id=1753668412&signature=400f5e37764fa376d591f4e3d19a5019b753490e39e7e14821dc65bbc97978b9,https://drive.google.com/file/d/1Bde46nXG2tfvFqNsh6j3BVzL4q2z_CgQ/view?usp=drive_link
Tellart.com Intro Clip - S7,,https://vimeo.com/208325698,2017-03-14T15:13:19+00:00,8,,1,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",['Tellart.com Web Content'],[None],/videos/208325698,https://player.vimeo.com/progressive_redirect/download/208325698/container/5ec909c9-3321-4e6c-8dd7-55aa09c327e2/1172853f/tellart.com_intro_clip_-_s7%20%28Original%29.mp4?expires=1703289799&loc=external&oauth2_token_id=1753668412&signature=4157495a022b28cb5f2bc4b352b7c8e81768ece7f6aa840c4376a8c2b557bbb7,https://drive.google.com/file/d/1xCGrCDL1KAnMsLvfqKR7ksX_oEGqBEfg/view?usp=drive_link
Tellart.com Intro Clip - Toyota/WebLab,,https://vimeo.com/208325398,2017-03-14T15:11:34+00:00,8,,1,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",['Tellart.com Web Content'],[None],/videos/208325398,https://player.vimeo.com/progressive_redirect/download/208325398/container/a2039172-ece3-49dd-afcc-50313efa16f3/1af32e0e/tellart.com_intro_clip_-_toyota_weblab%20%28Original%29.mp4?expires=1703289935&loc=external&oauth2_token_id=1753668412&signature=cb34414f2ffc3799e835d77809e71b0392ed6d7974c31cefc6863460a6c98234,https://drive.google.com/file/d/1_kpATEbDKxQwgu1IqHjfbWexghFzyyNY/view?usp=drive_link
Tellart.com Intro Clip - Pink Poodle,,https://vimeo.com/208325367,2017-03-14T15:11:24+00:00,8,,1,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",['Tellart.com Web Content'],[None],/videos/208325367,https://player.vimeo.com/progressive_redirect/download/208325367/container/e1701be6-10e0-4266-a353-329e7f215b77/b74adfe8/tellart.com_intro_clip_-_pink_poodle%20%28Original%29.mp4?expires=1703290342&loc=external&oauth2_token_id=1753668412&signature=e1a52bb05d371b04540ed0f19b1604e98055dd0a3a251a39537c948870805987,https://drive.google.com/file/d/1FreRtewbBxXDqr_zuelniiqLKuuPh7UR/view?usp=drive_link
Tellart.com Intro Clip - GS15,,https://vimeo.com/208325346,2017-03-14T15:11:19+00:00,8,,1,"['Obsedian', 'Tellart.com Web Content', 'Samples', 'Tellart Video Samples', 'Project Boundary', 'Physics Classes', 'Tellart Capabilities', 'Concepts for the MOO Booth']","[None, None, None, None, None, 'Two teachers came to Tellart to give us two wonderful classes to refresh our basic knowledge about physics.', ""Videos showing Tellart's capabilities through client projects, workshops/courses, and R&D initiatives."", '©Tellart LLC, 2009']",['Tellart.com Web Content'],[None],/videos/208325346,https://player.vimeo.com/progressive_redirect/download/208325346/container/9f9209ab-fcbc-4dbf-97dc-273851b8d514/6ee569da/tellart.com_intro_clip_-_gs15%20%28Original%29.mp4?expires=1703290415&loc=external&oauth2_token_id=1753668412&signature=d4d4e28e5dc6b6875abd66eed42d7741ff1618551de7051a604f328d0048c124,https://drive.google.com/file/d/1sRVVcOLCmSFY4Ms-pVKOaiydwSXYhjZo/view?usp=drive_link
